year,membrane,chloride_wc_0.4,chloride_wc_0.35_SF,membrane + chloride_wc_0.4,membrane with maintenance + chloride_wc_0.4,membrane + chloride_wc_0.37_SF,membrane with maintenance + chloride_wc_0.37_SF
125.5,0.9999999999794421,0.7897752873102379,0.5726363579934766,0.7572085010993695,0.6589220943810603,0.5649539579077962,0.47925939739178014
126.0,0.9999999999794421,0.7888331312358546,0.5715380100114781,0.7561203917018171,0.6574119008814697,0.5638358657365907,0.4779290398473357
126.5,0.9999999999794421,0.7912752828818178,0.5738559369515109,0.7589408672349818,0.6613264556362777,0.5661954603346178,0.4807365941404048
127.0,0.9999999999794421,0.793717434527781,0.5761738638915438,0.7617613427681464,0.6652410103910856,0.5685550549326446,0.4835441484334734
127.5,0.9999999999794421,0.7931024465950959,0.5779543578606103,0.7610510844923359,0.664255238708962,0.5703675555247336,0.4857007450890025
128.0,0.9999999999794421,0.7924874586624108,0.579734851829677,0.7603408262165254,0.6632694670268384,0.5721800561168229,0.4878573417445312
128.5,0.9999999999794421,0.7939649084698901,0.5800546416996919,0.7620471539297787,0.6656376894009153,0.5725055946127776,0.4882446824354453
129.0,0.9999999999794421,0.7954423582773695,0.5803744315697068,0.7637534816430324,0.6680059117749922,0.572831133108732,0.4886320231263592
129.5,0.9999999999794421,0.7963704270347751,0.5812148249160428,0.7648253213986362,0.6694935245418312,0.5736866335846031,0.48964993698146064
130.0,0.9999999999794421,0.7972984957921807,0.5820552182623788,0.7658971611542402,0.6709811373086696,0.5745421340604737,0.49066785083656195
130.5,0.9999999999794421,0.7967874570882494,0.5833272944715975,0.7653069553153354,0.6701619871172095,0.5758370774427308,0.4922086340944899
131.0,0.9999999999794421,0.7962764183843181,0.5845993706808162,0.7647167494764304,0.6693428369257497,0.577132020824988,0.4937494173524174
131.5,0.9999999999794421,0.7976759347162017,0.5851738221674598,0.766333070714658,0.6715861387782216,0.5777167988010763,0.49444521311268574
132.0,0.9999999999794421,0.7990754510480852,0.5857482736541034,0.767949391952885,0.6738294406306933,0.5783015767771645,0.49514100887295376
132.5,0.9999999999794421,0.7990713000346046,0.5865919386747999,0.7679445978886101,0.6738227869203948,0.5791604077398658,0.4961628854946275
133.0,0.9999999999794421,0.7990671490211241,0.5874356036954963,0.7679398038243355,0.673816133210096,0.5800192387025671,0.497184762116302
133.5,0.9999999999794421,0.7995938387912473,0.5887270165043899,0.7685480853013094,0.6746603706870573,0.5813338662842473,0.498748966541003
134.0,0.9999999999794421,0.8001205285613706,0.5900184293132835,0.7691563667782831,0.6755046081640188,0.5826484938659283,0.5003131709657038
134.5,0.9999999999794421,0.8006905548427801,0.590586332135455,0.7698146982060774,0.6764183102651744,0.5832266054570475,0.5010010347542022
135.0,0.9999999999794421,0.8012605811241895,0.5911542349576263,0.7704730296338711,0.6773320123663293,0.5838047170481664,0.5016888985427003
135.5,0.9999999999794421,0.8010456747357975,0.5932373538847933,0.7702248312014017,0.6769875362868409,0.5859252826633711,0.5042120451466472
136.0,0.9999999999794421,0.8008307683474055,0.5953204728119602,0.7699766327689325,0.6766430602073519,0.588045848278576,0.5067351917505938
136.5,0.9999999999794421,0.8021603801764448,0.5949017747663607,0.7715122203065083,0.6787743112768825,0.5876196236079283,0.5062280500132423
137.0,0.9999999999794421,0.8034899920054841,0.5944830767207612,0.7730478078440844,0.6809055623464135,0.5871933989372805,0.5057209082758906
137.5,0.9999999999794421,0.804782701691048,0.5957663699616422,0.7745407765733789,0.6829776625186428,0.588499760991481,0.5072752779954344
138.0,0.9999999999794421,0.8060754113766121,0.5970496632025234,0.7760337453026737,0.6850497626908723,0.5898061230456808,0.5088296477149779
138.5,0.9999999999794421,0.8052610564106062,0.5974719297500123,0.7750932352157069,0.6837444231516386,0.5902359803665369,0.5093411117468019
139.0,0.9999999999794421,0.8044467014446004,0.5978941962975012,0.7741527251287402,0.6824390836124054,0.5906658376873928,0.509852575778625
139.5,0.9999999999794421,0.8051351680901894,0.599561541543211,0.7749478450110349,0.6835426352225079,0.5923631555652233,0.5118721227374929
140.0,0.9999999999794421,0.8058236347357783,0.6012288867889206,0.7757429648933294,0.6846461868326105,0.5940604734430536,0.51389166969636
140.5,0.9999999999794421,0.8068105706638988,0.6008576066831346,0.7768827911783458,0.6862281585076706,0.5936825191094477,0.5134419622284809
141.0,0.9999999999794421,0.8077975065920193,0.6004863265773487,0.7780226174633622,0.6878101301827306,0.5933045647758419,0.5129922547606021
141.5,0.9999999999794421,0.8081690292517847,0.6028597856446722,0.7784516942463772,0.688405648399917,0.5957206897611336,0.5158670715112083
142.0,0.9999999999794421,0.8085405519115502,0.6052332447119957,0.7788807710293922,0.6890011666171041,0.5981368147464254,0.5187418882618139
142.5,0.9999999999794421,0.8097661698485834,0.6059355698279927,0.7802962545478397,0.6909657246046977,0.5988517650415116,0.5195925690406132
143.0,0.9999999999794421,0.8109917877856168,0.6066378949439898,0.7817117380662871,0.692930282592291,0.5995667153365982,0.5204432498194128
143.5,0.9999999999794421,0.8114043619424336,0.6074959571702077,0.7821882258048114,0.6935916027563964,0.6004402023127345,0.521482564840664
144.0,0.9999999999794421,0.8118169360992503,0.6083540193964254,0.7826647135433354,0.6942529229205014,0.6013136892888707,0.5225218798619147
144.5,0.9999999999794421,0.8118785699783074,0.6080448274233429,0.7827358953834074,0.6943517166193772,0.6009989392004025,0.5221473757149468
145.0,0.9999999999794421,0.8119402038573645,0.6077356354502603,0.7828070772234795,0.6944505103182531,0.6006841891119339,0.5217728715679795
145.5,0.9999999999794421,0.8133008071832852,0.6096745479399984,0.7843784572798511,0.6966314380373381,0.6026579559972562,0.5241213502842117
146.0,0.9999999999794421,0.8146614105092059,0.6116134604297365,0.7859498373362229,0.6988123657564236,0.604631722882578,0.5264698290004439
146.5,0.9999999999794421,0.8149196836641086,0.6122369180430023,0.7862481206616995,0.6992263549565763,0.6052663879321762,0.5272249826976723
147.0,0.9999999999794421,0.8151779568190112,0.6128603756562682,0.786546403987176,0.6996403441567286,0.6059010529817745,0.5279801363949005
147.5,0.9999999999794421,0.814955332531127,0.6135277533363716,0.786289292043246,0.6992834969617097,0.6065804276167633,0.5287884876153433
148.0,0.9999999999794421,0.8147327082432427,0.6141951310164749,0.7860321800993157,0.6989266497666905,0.6072598022517521,0.529596838835786
148.5,0.9999999999794421,0.8150844066525338,0.6155654768647533,0.7864383615746138,0.6994903914502277,0.6086547817936785,0.5312566497223482
149.0,0.9999999999794421,0.8154361050618248,0.6169358227130316,0.7868445430499116,0.7000541331337651,0.6100497613356051,0.5329164606089105
149.5,0.9999999999794421,0.8153468921683421,0.6166701211078276,0.7867415098153757,0.6999111326952175,0.609779283409188,0.5325946335187282
150.0,0.9999999999794421,0.8152576792748594,0.6164044195026236,0.7866384765808399,0.6997681322566697,0.6095088054827709,0.5322728064285459
150.5,0.9999999999794421,0.8160048554809349,0.6176422338833671,0.7875014009662611,0.70096579013963,0.6107688711370061,0.5337720905598353
151.0,0.9999999999794421,0.8167520316870106,0.6188800482641107,0.7883643253516829,0.7021634480225907,0.6120289367912419,0.5352713746911242
151.5,0.9999999999794421,0.8178286583458376,0.6191766804591354,0.7896077367322143,0.7038891860673312,0.6123309013238127,0.5356306659950133
152.0,0.9999999999794421,0.8189052850046648,0.6194733126541602,0.7908511481127463,0.7056149241120717,0.6126328658563842,0.5359899572989026
152.5,0.9999999999794421,0.8185596669641757,0.6210076455530504,0.7904519889415165,0.7050609287260852,0.6141947803228276,0.5378483950446646
153.0,0.9999999999794421,0.8182140489236867,0.6225419784519407,0.7900528297702869,0.7045069333400982,0.6157566947892711,0.5397068327904267
153.5,0.9999999999794421,0.818356136987582,0.6235949044378523,0.7902169292881993,0.7047346880362664,0.6168285484467653,0.540982173622346
154.0,0.9999999999794421,0.8184982250514775,0.6246478304237638,0.790381028806112,0.7049624427324348,0.6179004021042599,0.5422575144542652
154.5,0.9999999999794421,0.8188682876258586,0.6236597593797898,0.790808419315832,0.7055556205608939,0.6168945692380201,0.5410607281995068
155.0,0.9999999999794421,0.8192383502002396,0.6226716883358158,0.7912358098255519,0.7061487983893527,0.6158887363717802,0.539863941944748
155.5,0.9999999999794421,0.8210794095098957,0.6243165658402623,0.7933620753040176,0.7090998548834939,0.6175631826223824,0.5418562751884852
156.0,0.9999999999794421,0.8229204688195516,0.6259614433447088,0.7954883407824833,0.7120509113776357,0.6192376288729846,0.5438486084322219
156.5,0.9999999999794421,0.8230075076605963,0.6271221463539491,0.7955888631730595,0.7121904270009294,0.6204191969816317,0.54525449256959
157.0,0.9999999999794421,0.8230945465016409,0.6282828493631895,0.7956893855636354,0.7123299426242228,0.6216007650902788,0.5466603767069582
157.5,0.9999999999794421,0.8237712375230526,0.6287815938715553,0.7964709056107458,0.7134146189422486,0.6221084751597423,0.5472644735235679
158.0,0.9999999999794421,0.8244479285444641,0.6292803383799213,0.7972524256578561,0.7144992952602734,0.6226161852292065,0.5478685703401771
158.5,0.9999999999794421,0.8242605406052717,0.6305486702719294,0.7970360086722131,0.7141989288397146,0.6239073169854322,0.549404818349958
159.0,0.9999999999794421,0.8240731526660792,0.6318170021639374,0.7968195916865699,0.7138985624191563,0.6251984487416574,0.550941066359739
159.5,0.9999999999794421,0.8246579787347796,0.6319964371572864,0.7974950155983707,0.7148359872804464,0.6253811093051511,0.5511584043082322
160.0,0.9999999999794421,0.8252428048034801,0.6321758721506354,0.7981704395101713,0.7157734121417368,0.6255637698686447,0.5513757422567256
160.5,0.9999999999794421,0.8252398091859053,0.6320549228025423,0.798166979828996,0.7157686104296728,0.6254406463035891,0.5512292441701732
161.0,0.9999999999794421,0.8252368135683306,0.6319339734544492,0.798163520147821,0.7157638087176086,0.6253175227385334,0.5510827460836214
161.5,0.9999999999794421,0.8258123474041827,0.6337017593995302,0.7988282123282645,0.7166863389451692,0.6271170868638902,0.5532239503354118
162.0,0.9999999999794421,0.8263878812400348,0.6354695453446111,0.7994929045087082,0.7176088691727296,0.6289166509892468,0.5553651545872026
162.5,0.9999999999794421,0.8272080475719581,0.6367932419142858,0.8004401262245009,0.7189235238214985,0.6302641426729954,0.5569684622336708
163.0,0.9999999999794421,0.8280282139038813,0.6381169384839604,0.8013873479402935,0.7202381784702672,0.6316116343567438,0.5585717698801398
163.5,0.9999999999794421,0.8279189444864377,0.6371047823176899,0.8012611511421002,0.7200630291840562,0.6305812834077797,0.557345810881696
164.0,0.9999999999794421,0.8278096750689939,0.6360926261514193,0.8011349543439068,0.7198878798978452,0.6295509324588163,0.5561198518832515
164.5,0.9999999999794421,0.8284517356741616,0.6372841091276646,0.8018764792326981,0.720917046697945,0.6307638338431669,0.5575630177946973
165.0,0.9999999999794421,0.8290937962793292,0.63847559210391,0.8026180041214895,0.7219462134980446,0.6319767352275175,0.5590061837061422
165.5,0.9999999999794421,0.829560367488948,0.6390274947690587,0.8031568538212548,0.7226940861987791,0.6325385590386268,0.5596746675440637
166.0,0.9999999999794421,0.8300269386985668,0.6395793974342074,0.8036957035210203,0.7234419588995138,0.6331003828497357,0.560343151381985
166.5,0.9999999999794421,0.8305520301256661,0.6403502427775318,0.8043021390489926,0.7242836343728849,0.6338850851095907,0.5612768262599823
167.0,0.9999999999794421,0.8310771215527656,0.6411210881208563,0.8049085745769651,0.7251253098462563,0.6346697873694456,0.5622105011379803
167.5,0.9999999999794421,0.8316145243232794,0.6433882648432816,0.8055292286498581,0.7259867193226253,0.6369777194507436,0.5649565849900019
168.0,0.9999999999794421,0.8321519270937933,0.645655441565707,0.8061498827227509,0.7268481287989941,0.6392856515320418,0.567702668842024
168.5,0.9999999999794421,0.8323482699260574,0.6456599911657863,0.8063766418412638,0.7271628491272268,0.6392902829169165,0.567708179476986
169.0,0.9999999999794421,0.8325446127583216,0.6456645407658655,0.8066034009597768,0.7274775694554596,0.639294914301791,0.5677136901119472
169.5,0.9999999999794421,0.8335044111082706,0.6458514552139867,0.8077118856713128,0.7290160419744206,0.6394851887726822,0.5679400874380218
170.0,0.9999999999794421,0.8344642094582196,0.6460383696621078,0.8088203703828489,0.730554514493382,0.6396754632435738,0.5681664847640959
170.5,0.9999999999794421,0.8337059963161946,0.646417527893942,0.8079446992837424,0.7293391653707431,0.6400614373224724,0.5686257344941688
171.0,0.9999999999794421,0.8329477831741696,0.6467966861257762,0.8070690281846359,0.7281238162481045,0.640447411401371,0.5690849842242415
171.5,0.9999999999794421,0.8340640535146505,0.6483954011600847,0.8083582246147298,0.7299130996352372,0.6420748653532564,0.5710214038673485
172.0,0.9999999999794421,0.8351803238551314,0.6499941161943931,0.8096474210448237,0.7317023830223701,0.6437023193051417,0.5729578235104552
172.5,0.9999999999794421,0.8355214945413421,0.6496984673253026,0.8100414439035929,0.7322492496897675,0.6434013557750281,0.5725997232453777
173.0,0.9999999999794421,0.8358626652275527,0.6494028184562121,0.8104354667623619,0.7327961163571651,0.6431003922449139,0.5722416229803005
173.5,0.9999999999794421,0.836378931707373,0.6495995701377584,0.8110317102337015,0.7336236462145629,0.6433006807858992,0.5724799355080396
174.0,0.9999999999794421,0.8368951981871933,0.6497963218193048,0.8116279537050408,0.734451176071961,0.6435009693268843,0.5727182480357785
174.5,0.9999999999794421,0.8363462205002106,0.651042772835836,0.8109939315971395,0.7335712130203569,0.6447698268713202,0.5742279931628241
175.0,0.9999999999794421,0.835797242813228,0.6522892238523672,0.8103599094892383,0.7326912499687535,0.6460386844157564,0.5757377382898698
175.5,0.9999999999794421,0.8361810460594592,0.6526862411670362,0.8108031692955382,0.7333064528882478,0.6464428386170112,0.5762186195665702
176.0,0.9999999999794421,0.8365648493056903,0.6530832584817052,0.8112464291018378,0.7339216558077419,0.6468469928182661,0.5766995008432709
176.5,0.9999999999794421,0.8369878441797126,0.6532635389802123,0.8117349518742898,0.7345996794669611,0.6470305140859386,0.5769178628972244
177.0,0.9999999999794421,0.8374108390537349,0.6534438194787193,0.8122234746467417,0.7352777031261801,0.6472140353536109,0.5771362249511778
177.5,0.9999999999794421,0.8386547816457932,0.6543173953614478,0.8136601215688776,0.7372716339275287,0.6481033148637854,0.5781943306565465
178.0,0.9999999999794421,0.8398987242378514,0.6551909712441762,0.8150967684910133,0.7392655647288773,0.6489925943739598,0.5792524363619145
178.5,0.9999999999794421,0.8400278945164201,0.6557848876361714,0.8152459490756495,0.7394726133488866,0.6495971871616045,0.5799718086972849
179.0,0.9999999999794421,0.840157064794989,0.6563788040281664,0.8153951296602859,0.7396796619688968,0.6502017799492494,0.5806911810326554
179.5,0.9999999999794421,0.8403429244390151,0.6567083915322052,0.8156097815961905,0.7399775786664333,0.6505372922040472,0.5810903889610526
180.0,0.9999999999794421,0.8405287840830413,0.6570379790362441,0.8158244335320951,0.7402754953639706,0.650872804458845,0.5814895968894493
180.5,0.9999999999794421,0.8412230110521597,0.6590574484151132,0.8166262060936385,0.74138828026714,0.6529285763449049,0.5839356489312293
181.0,0.9999999999794421,0.841917238021278,0.6610769177939823,0.8174279786551818,0.7425010651703097,0.6549843482309645,0.5863817009730096
181.5,0.9999999999794421,0.8412057393900989,0.660857078916903,0.816606258806442,0.7413605953086915,0.6547605574730104,0.5861154244254332
182.0,0.9999999999794421,0.8404942407589199,0.6606372400398238,0.8157845389577022,0.7402201254470735,0.6545367667150563,0.5858491478778562
182.5,0.9999999999794421,0.8415087097857042,0.661606473736009,0.8169561636084188,0.7418462302628692,0.6555234236084404,0.5870231176772122
183.0,0.9999999999794421,0.8425231788124886,0.6625757074321942,0.8181277882591353,0.7434723350786652,0.6565100805018245,0.588197087476568
183.5,0.9999999999794421,0.8431875597686544,0.6622710620243597,0.8188950912375003,0.7445372794424852,0.6561999587088443,0.5878280902886681
184.0,0.9999999999794421,0.8438519407248203,0.6619664166165251,0.8196623942158652,0.7456022238063056,0.6558898369158639,0.5874590931007678
184.5,0.9999999999794421,0.8436228315032162,0.6627858889422014,0.8193977927301118,0.7452349818316792,0.6567240402893624,0.5884516666829063
185.0,0.9999999999794421,0.843393722281612,0.6636053612678777,0.8191331912443586,0.7448677398570526,0.6575582436628609,0.5894442402650446
185.5,0.9999999999794421,0.8435736230586746,0.6660601427995265,0.8193409612003892,0.7451561050138227,0.6600571529862636,0.592417557632687
186.0,0.9999999999794421,0.843753523835737,0.6685149243311754,0.81954873115642,0.745444470170592,0.6625560623096667,0.5953908750003305
186.5,0.9999999999794421,0.8439218107086157,0.6684713396130877,0.8197430880499781,0.7457142192582413,0.662511694101342,0.5953380836632669
187.0,0.9999999999794421,0.8440900975814943,0.6684277548949998,0.8199374449435362,0.7459839683458902,0.6624673258930176,0.5952852923262035
187.5,0.9999999999794421,0.8433572108223101,0.6686266802939622,0.8190910236427636,0.7448092151921932,0.6626698272267288,0.5955262377366093
188.0,0.9999999999794421,0.8426243240631258,0.6688256056929246,0.8182446023419913,0.7436344620384967,0.6628723285604399,0.595767183147015
188.5,0.9999999999794421,0.8440292551603377,0.668919192974623,0.8198671771694055,0.7458864432845671,0.6629675981914736,0.5958805393404187
189.0,0.9999999999794421,0.8454341862575496,0.6690127802563215,0.8214897519968201,0.7481384245306373,0.6630628678225075,0.5959938955338222
189.5,0.9999999999794421,0.846084030779116,0.6687791905534691,0.8222402666409325,0.7491800682655746,0.6628250790503567,0.5957109635044585
190.0,0.9999999999794421,0.8467338753006823,0.6685456008506168,0.822990781285045,0.7502217120005115,0.662587290278206,0.5954280314750948
190.5,0.9999999999794421,0.8475498842498865,0.6696173191734612,0.8239332015806392,0.751529702729651,0.6636782740885735,0.5967261342436924
191.0,0.9999999999794421,0.8483658931990907,0.6706890374963057,0.8248756218762331,0.7528376934587909,0.6647692578989408,0.598024237012289
191.5,0.9999999999794421,0.8487675115743605,0.6723235027967662,0.8253394566274415,0.7534814524666025,0.6664331047730683,0.6000039586298802
192.0,0.9999999999794421,0.8491691299496301,0.6739579680972266,0.825803291378649,0.7541252114744139,0.668096951647195,0.6019836802474713
192.5,0.9999999999794421,0.8486935338503965,0.674250946488028,0.8252540187060146,0.7533628726676896,0.6683951966938075,0.602338545935714
193.0,0.9999999999794421,0.8482179377511629,0.6745439248788293,0.8247047460333801,0.7526005338609654,0.6686934417404191,0.6026934116239564
193.5,0.9999999999794421,0.8489985223481218,0.6740928178848575,0.8256062542427197,0.7538517424624485,0.668234225529708,0.6021470150332418
194.0,0.9999999999794421,0.8497791069450807,0.6736417108908856,0.8265077624520591,0.7551029510639314,0.6677750093189962,0.6016006184425272
194.5,0.9999999999794421,0.8496468641813044,0.6749681640737575,0.8263550334107298,0.7548909775197886,0.6691253071695382,0.6032072649954487
195.0,0.9999999999794421,0.8495146214175282,0.6762946172566294,0.8262023043694005,0.7546790039756459,0.6704756050200804,0.6048139115483695
195.5,0.9999999999794421,0.8503409777665805,0.6759132188474873,0.8271566750236673,0.7560035806786101,0.6700873504938635,0.6043519484370812
196.0,0.9999999999794421,0.8511673341156326,0.6755318204383453,0.8281110456779344,0.7573281573815741,0.6696990959676468,0.6038899853257931
196.5,0.9999999999794421,0.8510721658829783,0.6777267013382338,0.8280011345378215,0.7571756110570003,0.6719334326178845,0.6065485019454624
197.0,0.9999999999794421,0.8509769976503241,0.6799215822381222,0.8278912233977089,0.7570230647324265,0.6741677692681225,0.6092070185651315
197.5,0.9999999999794421,0.8508000454111763,0.6791300503653758,0.8276868587498869,0.7567394258231578,0.6733620086124085,0.6082482874381706
198.0,0.9999999999794421,0.8506230931720284,0.6783385184926294,0.8274824941020649,0.7564557869138889,0.6725562479566942,0.6072895563112106
198.5,0.9999999999794421,0.8507559483135851,0.6786092813186491,0.8276359303871683,0.7566687420458691,0.6728318780857496,0.6076175137293094
199.0,0.9999999999794421,0.850888803455142,0.6788800441446688,0.8277893666722721,0.7568816971778493,0.6731075082148051,0.6079454711474086
199.5,0.9999999999794421,0.8517636329062388,0.6805611825276527,0.8287997195987944,0.7582839720091841,0.6748188671789357,0.6099817248372346
200.0,0.9999999999794421,0.8526384623573358,0.6822423209106367,0.8298100725253171,0.7596862468405192,0.6765302261430663,0.6120179785270606
200.5,0.9999999999794421,0.8523624632581954,0.681198152584831,0.829491317255722,0.7592438445074583,0.6754672875756551,0.6107532452797908
201.0,0.9999999999794421,0.852086464159055,0.6801539842590251,0.829172561986127,0.7588014421743975,0.6744043490082441,0.6094885120325204
201.5,0.9999999999794421,0.8531991739724676,0.6816240142733644,0.8304576463130688,0.7605850183491267,0.6759008046647466,0.611269063872364
202.0,0.9999999999794421,0.8543118837858801,0.6830940442877037,0.8317427306400106,0.7623685945238557,0.6773972603212493,0.6130496157122074
202.5,0.9999999999794421,0.8543009176106372,0.6848944942849167,0.831730065648868,0.76235101670738,0.6792300756762413,0.6152303838079691
203.0,0.9999999999794421,0.8542899514353943,0.6866949442821297,0.8317174006577253,0.762333438890904,0.6810628910312331,0.6174111519037314
203.5,0.9999999999794421,0.8541914524908383,0.6850247467054205,0.8316036428312521,0.7621755537274693,0.6793626695481587,0.6153881501016569
204.0,0.9999999999794421,0.8540929535462821,0.6833545491287111,0.8314898850047787,0.7620176685640342,0.677662448065084,0.6133651482995826
204.5,0.9999999999794421,0.8543455679821463,0.684135418749493,0.8317816329954726,0.7624225873342017,0.6784573548014172,0.6143109649335281
205.0,0.9999999999794421,0.8545981824180104,0.6849162883702751,0.8320733809861662,0.7628275061043688,0.6792522615377506,0.6152567815674733
205.5,0.9999999999794421,0.8563214842939574,0.6858323901804334,0.8340636467362065,0.7655898077671703,0.6801848314324952,0.6163663961655772
206.0,0.9999999999794421,0.8580447861699043,0.6867484919905917,0.8360539124862467,0.7683521094299719,0.6811174013272396,0.6174760107636807
206.5,0.9999999999794421,0.85646053883684,0.6865865265016606,0.8342242427977263,0.7658126999953898,0.6809525243045227,0.6172798324907923
207.0,0.9999999999794421,0.8548762915037756,0.6864245610127294,0.8323945731092057,0.7632732905608077,0.6807876472818052,0.6170836542179035
207.5,0.9999999999794421,0.8558384121304579,0.6868998615168963,0.8335057398510402,0.7648154854855591,0.6812714919115483,0.617659354835522
208.0,0.9999999999794421,0.85680053275714,0.6873751620210632,0.8346169065928744,0.7663576804103105,0.6817553365412914,0.6182350554531404
208.5,0.9999999999794421,0.8571230462493207,0.6889477934475323,0.8349893819939472,0.766874641233113,0.683356237999614,0.6201398817168773
209.0,0.9999999999794421,0.8574455597415014,0.6905204248740014,0.8353618573950204,0.7673916020559156,0.6849571394579366,0.6220447079806144
209.5,0.9999999999794421,0.858292226265067,0.6908602681306256,0.836339684557561,0.7687487341861168,0.6853030918253977,0.6224563380357412
210.0,0.9999999999794421,0.8591388927886325,0.6912001113872498,0.8373175117201017,0.7701058663163183,0.6856490441928589,0.6228679680908682
210.5,0.9999999999794421,0.8589354015865648,0.6911624472563898,0.8370824968480339,0.7697796877786616,0.6856107030017788,0.6228223479764183
211.0,0.9999999999794421,0.858731910384497,0.6911247831255298,0.8368474819759659,0.7694535092410051,0.6855723618106997,0.6227767278619682
211.5,0.9999999999794421,0.8590087516736121,0.6910209269956016,0.8371672099026939,0.7698972615306812,0.6854666387359476,0.6226509336799321
212.0,0.9999999999794421,0.8592855929627272,0.6909170708656732,0.8374869378294219,0.770341013820357,0.6853609156611954,0.6225251394978957
212.5,0.9999999999794421,0.8593555690744925,0.6923497297057115,0.8375677542322304,0.7704531793861144,0.6868193283494408,0.624260426062534
213.0,0.9999999999794421,0.8594255451862579,0.6937823885457497,0.8376485706350393,0.7705653449518715,0.6882777410376861,0.6259957126271725
213.5,0.9999999999794421,0.8600575768293846,0.6947114530217873,0.8383785129334921,0.7715784362060042,0.6892235066185659,0.6271210280601942
214.0,0.9999999999794421,0.8606896084725111,0.695640517497825,0.8391084552319448,0.7725915274601363,0.6901692721994459,0.628246343493217
214.5,0.9999999999794421,0.8604805433685893,0.6950991395754709,0.8388670029816618,0.772256414446997,0.6896181623266471,0.6275906075923879
215.0,0.9999999999794421,0.8602714782646674,0.6945577616531169,0.8386255507313787,0.7719213014338581,0.6890670524538489,0.6269348716915595
215.5,0.9999999999794421,0.8607210285226976,0.6958765245566554,0.8391447426930236,0.7726418910430275,0.6904095217825947,0.6285322035088066
216.0,0.9999999999794421,0.8611705787807277,0.6971952874601939,0.8396639346546686,0.7733624806521967,0.6917519911113401,0.6301295353260539
216.5,0.9999999999794421,0.8616456472541105,0.6965220139157444,0.8402125979647332,0.7741239737209888,0.6910666146264135,0.6293140428282182
217.0,0.9999999999794421,0.8621207157274934,0.6958487403712951,0.8407612612747981,0.7748854667897811,0.6903812381414866,0.6284985503303819
217.5,0.9999999999794421,0.862427007122845,0.6966835398695264,0.8411150015464294,0.7753764250150872,0.6912310442127831,0.6295096887207396
218.0,0.9999999999794421,0.8627332985181966,0.6975183393677575,0.8414687418180609,0.775867383240393,0.6920808502840798,0.6305208271110967
218.5,0.9999999999794421,0.8628866540890802,0.6979212861462363,0.8416458543394174,0.776113198761379,0.6924910405387293,0.631008890362038
219.0,0.9999999999794421,0.8630400096599637,0.6983242329247149,0.841822966860774,0.7763590142823646,0.6929012307933784,0.6314969536129783
219.5,0.9999999999794421,0.8634771645856425,0.6994284910720376,0.8423278432774852,0.7770597352616422,0.6940253393725786,0.632834469756662
220.0,0.9999999999794421,0.8639143195113212,0.7005327492193603,0.8428327196941964,0.7777604562409196,0.6951494479517785,0.6341719859003452
220.5,0.9999999999794421,0.8640333185118796,0.6989547692008953,0.842970153325765,0.7779512011949536,0.6935431017537781,0.632260681234653
221.0,0.9999999999794421,0.864152317512438,0.6973767891824303,0.8431075869573337,0.7781419461489877,0.6919367555557776,0.6303493765689605
221.5,0.9999999999794421,0.8631430571814795,0.6984603466224694,0.8419419779032163,0.7765241904154633,0.693039791306392,0.6316618192909588
222.0,0.9999999999794421,0.8621337968505209,0.6995439040625084,0.840776368849099,0.7749064346819388,0.694142827057006,0.632974262012956
222.5,0.9999999999794421,0.8632134927371202,0.700780786394671,0.8420233249242657,0.7766370924294299,0.6954019439079127,0.63447241721436
223.0,0.9999999999794421,0.8642931886237194,0.7020176687268336,0.843270280999432,0.7783677501769207,0.6966610607588193,0.6359705724157636
223.5,0.9999999999794421,0.8647971793351745,0.7027876429624973,0.8438523470119792,0.7791756030550033,0.6974448762517556,0.6369031921776528
224.0,0.9999999999794421,0.8653011700466297,0.703557617198161,0.8444344130245265,0.779983455933086,0.6982286917446917,0.6378358119395418
224.5,0.9999999999794421,0.8654752398590901,0.7037164624951749,0.8446354487169327,0.7802624745653491,0.6983903924861097,0.6380282109266986
225.0,0.9999999999794421,0.8656493096715507,0.7038753077921889,0.8448364844093392,0.7805414931976122,0.6985520932275278,0.638220609913855
225.5,0.9999999999794421,0.8658466902191941,0.7038980766751275,0.8450644420000446,0.7808578768925238,0.6985752714098323,0.6382481883823297
226.0,0.9999999999794421,0.8660440707668374,0.7039208455580662,0.8452923995907498,0.7811742605874352,0.6985984495921373,0.6382757668508046
226.5,0.9999999999794421,0.8663001382059292,0.7053342531870195,0.8455881355037888,0.7815847142187261,0.7000372650045164,0.6399877356743207
227.0,0.9999999999794421,0.8665562056450211,0.7067476608159727,0.8458838714168277,0.781995167850017,0.7014760804168954,0.6416997044978365
227.5,0.9999999999794421,0.8664472364750553,0.707076882565252,0.8457580213787003,0.781820499834162,0.701811220342031,0.6420984694112584
228.0,0.9999999999794421,0.8663382673050893,0.7074061043145313,0.8456321713405724,0.7816458318183072,0.7021463602671665,0.6424972343246805
228.5,0.9999999999794421,0.866966665282104,0.7078064520829201,0.8463579170665554,0.782653098624568,0.7025539047912442,0.642982149563573
229.0,0.9999999999794421,0.8675950632591185,0.708206799851309,0.847083662792538,0.783660365430829,0.7029614493153218,0.6434670648024645
229.5,0.9999999999794421,0.8675190769368861,0.7076456169583313,0.8469959051125162,0.7835385660251749,0.7023901784525928,0.6427873404275652
